G_ddmn,G_vdmn,G_sal,G_rcen,G_lcen,A_ddmn,A_vdmn,A_sal,A_rcen,A_lcen,H_ddmn,H_vdmn,H_sal,H_rcen,H_lcen
0.52102834,-0.091896921,0.734976292,0.241319269,-0.049343362,-0.265867412,-0.018682012,-0.647982955,-0.028642431,0.233050555,0.237780392,0.114893645,0.244180664,0.221055686,0.230202854
0.353716284,0.095637791,0.747797251,-0.042107124,0.253823996,-0.077010311,0.169066787,-0.660125613,0.314317942,0.046691403,NaN,NaN,NaN,NaN,NaN
0.042576179,0.37361753,0.775856674,-0.404117793,0.55638814,0.06413269,-0.265489191,-0.541166246,0.558754742,-0.15887548,NaN,NaN,NaN,NaN,NaN
0.644012451,0.071671084,0.635250628,0.428325325,0.733590007,-0.487184942,-0.15431717,-0.61999023,-0.210136488,-0.380450785,NaN,NaN,NaN,NaN,NaN
0.475777894,0.274282396,0.837138176,0.143668756,0.714985132,-0.494036973,-0.306281149,-0.725329161,-0.013750839,-0.53989923,NaN,NaN,NaN,NaN,NaN
0.255379021,-0.098029934,0.539988101,0.182223156,0.178305179,0.180004552,0.3417328,-0.415845722,0.396112382,0.361814529,-0.024729891,0.122521415,0.149393454,0.03483637,-0.062797196
0.373466134,-0.131801575,0.85635215,-0.325721085,0.220023155,-0.238548368,0.225633249,-0.731455922,0.550801754,0.134493217,0.189287916,0.19562608,0.260706127,0.399489701,0.386590868
0.411387771,0.530820668,0.545928538,0.310744196,0.484130979,-0.204331383,-0.390358686,-0.601695657,-0.059239939,-0.241034776,NaN,NaN,NaN,NaN,NaN
0.709540784,0.024238171,0.914379358,0.67113781,0.785111666,-0.452004492,-0.067425512,-0.663864791,-0.558856606,-0.501551807,0.391865551,0.185362279,0.335954159,0.118664496,0.297857642
0.454991907,0.119462416,0.458423644,0.531767368,0.634394646,-0.148574337,0.087142669,-0.352267444,-0.109553531,-0.267306715,NaN,NaN,NaN,NaN,NaN
0.438977897,-0.039346207,0.630272746,0.299527794,0.495061338,-0.35433805,-0.081356063,-0.514476955,-0.170905501,-0.230396956,0.121582814,0.157665879,0.290359914,0.176929086,0.199826151
0.475652993,-0.179474533,0.588964403,0.340089858,0.601538897,-0.16233997,0.1984258,-0.423145473,0.039157894,-0.224792197,0.281610847,0.100730412,0.131074384,0.208954483,0.231061459
0.191786394,-0.106163859,0.257301331,0.63105917,0.53671205,0.063165024,0.294214964,-0.411228657,-0.063865572,0.006831829,-0.043402519,0.034009632,0.33746475,0.097401723,0.262502223
0.277944565,0.36613822,0.255843431,0.30113712,0.424164563,-0.16365087,-0.197369993,-0.217415184,0.052977685,-0.164424255,NaN,NaN,NaN,NaN,NaN
-0.088750832,-0.039713807,0.690498412,-0.245648891,0.422483474,0.152024314,-0.003422441,-0.46931085,0.491251558,-0.030506426,0.06577912,0.076581225,0.08072561,0.191270009,0.105272524
0.495244324,0.310133845,0.74048394,0.106276244,0.114906311,-0.315403014,-0.347811967,-0.58822602,0.003446067,0.130296573,0.266076505,0.113884918,0.428125262,0.020496815,0.091345787
-0.114778087,-0.114298023,0.641660333,-0.233768925,0.227837428,0.210614637,0.314011812,-0.480801493,0.447664499,0.165085077,NaN,NaN,NaN,NaN,NaN
-0.11359705,0.05254326,0.456871897,0.098902054,0.327545345,0.233682647,0.084372818,-0.385235012,0.259480506,0.057325326,0.116950877,0.145668417,0.362854898,0.084171623,0.291111976
0.380516589,0.607949615,0.910700321,0.236653835,0.237511963,-0.03659435,-0.47709927,-0.6768592,0.151176661,0.236698046,NaN,NaN,NaN,NaN,NaN
0.48316586,0.331695616,0.772446632,0.688219905,0.705345988,-0.43381691,-0.326275796,-0.619568706,-0.443763137,-0.350053102,0.189877048,0.297538221,0.174332738,0.274187177,0.222168401
0.425826877,-0.027119309,0.432605088,0.501592934,0.425881684,-0.210682049,0.134757802,-0.514591336,-0.135878697,-0.031572748,NaN,NaN,NaN,NaN,NaN
0.536667883,0.031234441,0.630733609,0.034016065,0.251890242,-0.399604797,-0.059240859,-0.554065645,0.178019151,-0.009048107,0.099798247,0.043085098,0.437699944,0.104660869,0.059749987
0.568770289,-0.018391818,0.559491575,0.566428304,0.56887728,-0.16797322,0.175684288,-0.409779936,-0.039912455,0.129661664,NaN,NaN,NaN,NaN,NaN
0.517216504,-0.136251062,0.776025891,0.374462694,0.446608603,-0.516016543,-0.001795855,-0.685040474,-0.271697491,-0.256004542,0.114285171,0.24848257,0.368290603,0.192840114,0.199262828
0.226412535,-0.014532744,0.611478746,0.520903766,0.486420214,-0.093428314,0.078761309,-0.622706413,-0.261760205,-0.226653293,0.344227701,0.098819464,0.09410926,0.253091842,0.030336643
0.484280258,-0.119889811,0.700750649,0.439588964,0.638496637,-0.147585824,0.275256336,-0.542348683,0.006602437,-0.361387908,0.174130663,0.102000065,0.081540614,0.129971981,0.111470781
0.171965197,0.500438511,0.7114411,0.088760957,0.277510136,-0.28069979,-0.422996491,-0.523865044,0.157448679,0.102763198,NaN,NaN,NaN,NaN,NaN
0.7154212,0.26002124,0.604146123,0.660974324,0.764644504,-0.364804745,-0.106689528,-0.632292807,-0.379452318,-0.492522955,0.044298694,0.161341429,0.134356186,-0.001632524,0.027275143
0.312816739,0.362617612,0.582259595,0.308979839,0.521785259,-0.159160018,-0.363690138,-0.370214641,-0.269295931,-0.235134453,0.254686236,0.370931089,0.385494232,0.114734799,0.3395468
0.358105153,0.028880224,0.512085974,0.363523781,0.449421942,-0.102248132,0.161002904,-0.384806722,0.13324444,-0.111281104,NaN,NaN,NaN,NaN,NaN
0.116376348,0.39842394,0.24913463,0.365784198,0.549322546,0.158994451,-0.00381052,-0.199990392,0.375730962,0.313546836,NaN,NaN,NaN,NaN,NaN
0.315354675,0.311041981,0.774620295,-0.040743131,0.157769457,-0.245303944,-0.219127819,-0.68933177,0.304005355,0.139900848,NaN,NaN,NaN,NaN,NaN
0.683291137,-0.054619495,0.627774835,0.615012765,0.744319439,-0.52169013,0.010292405,-0.484759241,-0.30949828,-0.351688862,NaN,NaN,NaN,NaN,NaN
0.186990499,0.299833328,0.170281202,0.512781501,0.547352493,-0.204974666,-0.075683556,-0.378127873,0.078811564,0.124038756,0.137548968,0.05995078,0.211590275,0.313541621,0.072979279
0.438968033,0.340430677,0.74396503,0.475238264,0.561891377,-0.31894508,-0.222362489,-0.438907832,0.031653523,0.027661849,0.151908457,0.349079698,0.210392579,0.391433477,0.418913126
0.23486571,-0.107214026,0.153740957,0.284345925,0.55710125,0.000619979,0.20640561,-0.007204938,-0.045354731,-0.310174882,0.106177278,0.035348441,0.274564058,0.090430602,0.058553297
0.244978666,0.142820179,0.317383349,-0.024842493,0.308312565,-0.383734137,-0.23319906,-0.106351525,0.177299291,0.060452785,0.110944554,0.10134317,0.427334726,0.092439957,0.340746969
0.085190035,0.096667111,0.395901084,0.166924357,0.470583737,0.180005968,0.237545609,-0.236795276,0.2893731,0.102717966,0.232058391,0.258328944,0.227941722,0.344419569,0.263718605
0.429889947,0.112045974,0.679339647,0.56278795,0.666805565,-0.231071278,-0.067146011,-0.431785703,-0.283886254,-0.268679857,0.086298794,-0.007675028,0.187666878,0.102333046,0.074484915
0.294484496,-0.214932665,0.631155133,0.330283642,0.583267629,0.000194446,0.052523084,-0.051028974,0.016596971,0.404198527,-0.072487727,0.069437318,0.374268442,-0.014745879,0.2302479
0.107677422,0.105318651,0.529983819,0.281587631,0.474981546,-0.062595651,0.048772667,-0.496086478,-0.018404955,0.115282074,NaN,NaN,NaN,NaN,NaN
-0.16195102,0.103844054,0.145371392,-0.27794084,0.09029837,0.285154581,0.117844164,0.007428485,0.458053648,0.186590508,NaN,NaN,NaN,NaN,NaN
0.722315252,0.117535084,0.804733932,0.224855125,0.815232456,-0.645107627,-0.14794676,-0.735619783,-0.075325422,-0.625720382,NaN,NaN,NaN,NaN,NaN
0.43782115,0.133037329,0.455890298,0.235782266,0.29488346,-0.109665424,-0.168528914,-0.352845788,0.211557537,0.148717538,NaN,NaN,NaN,NaN,NaN
0.356963456,0.41844961,0.316062361,0.046005554,0.477309555,-0.155763939,-0.426720202,0.054711811,0.273088992,0.005624346,NaN,NaN,NaN,NaN,NaN
0.276865214,0.020434525,0.416288435,0.318569392,0.286092252,0.075685181,0.043333165,-0.414467096,-0.150059685,0.05109321,NaN,NaN,NaN,NaN,NaN
0.520809889,0.100629434,0.50970614,0.45012787,0.654575884,-0.259760916,-0.06054046,-0.164898753,-0.010475161,-0.203822762,NaN,NaN,NaN,NaN,NaN
0.584323645,-0.107308745,0.527780056,0.282815814,0.398733765,0.194132209,-0.485235214,0.05261483,0.471913427,-0.445144832,NaN,NaN,NaN,NaN,NaN
0.65145576,0.036926318,0.834953666,0.222506553,0.657329381,-0.654298544,1.15422253657016e-05,-0.670546651,0.066634722,-0.299594551,NaN,NaN,NaN,NaN,NaN
0.530216157,-0.594377339,0.828403413,0.704999983,0.814407945,-0.631631017,0.016454456,-0.333461374,-0.042480446,-0.387385935,NaN,NaN,NaN,NaN,NaN
0.604164422,-0.362982273,0.764391243,0.623987913,0.738880575,-0.591757953,-0.014971796,-0.438967556,-0.162535042,-0.415761054,NaN,NaN,NaN,NaN,NaN
0.370773464,0.403720677,0.037508931,0.661446929,0.472843766,-0.058313049,-0.230715498,-0.11624527,-0.287237883,0.001571148,NaN,NaN,NaN,NaN,NaN
0.258565068,0.489225388,0.659505904,-0.10445942,0.269579202,-0.18228215,-0.509194314,-0.514117897,0.354376674,-0.038419716,NaN,NaN,NaN,NaN,NaN
0.396452397,0.062331941,0.076179042,0.431304604,0.49768889,0.246825725,0.29574126,-0.42185533,0.224554837,0.194648892,0.354858369,0.440244079,0.234125584,0.351767272,0.40967536
0.266435623,-0.213418767,0.627444625,-0.170745611,0.190411001,0.012690387,0.451942921,-0.486541539,0.608096421,0.298044324,NaN,NaN,NaN,NaN,NaN
0.408179015,0.363972962,0.825696826,0.557303905,0.48619166,-0.410787433,-0.194579929,-0.595835328,-0.229059547,-0.048530504,NaN,NaN,NaN,NaN,NaN
0.35551241,0.179314882,0.04182921,0.325024962,0.233380944,0.059803341,-0.041023992,0.116110556,0.069929592,0.252629757,0.146119088,0.145248845,0.192263961,0.119842775,0.285856903
0.265784144,0.210962638,0.647369146,0.397764981,0.506396174,-0.085110933,-0.026426729,-0.670099795,-0.07146924,-0.142931595,0.076366141,0.222933099,0.284043401,0.159721538,0.14002642
0.416083962,-0.020255333,0.585346699,0.012911318,0.644828975,-0.022968117,0.074678712,-0.381504595,0.323815107,-0.193166688,0.500888109,0.018328022,0.364274472,0.222929001,0.49213469
0.250496358,-0.066125564,0.416654527,0.308704793,0.542341113,0.098592371,0.175104052,-0.38315025,0.067677125,-0.120654441,NaN,NaN,NaN,NaN,NaN
0.548797607,-0.203848436,0.677399576,-0.135683924,0.386000395,-0.399625629,0.157404274,-0.614262402,0.302544326,-0.11319261,NaN,NaN,NaN,NaN,NaN
0.65101248,-0.203089491,0.878316462,0.580193162,0.763664544,-0.551141322,0.191953018,-0.806685746,-0.404493809,-0.543881118,NaN,NaN,NaN,NaN,NaN
0.502885044,0.298309058,0.399344921,0.448676676,0.659106195,-0.09345559,0.143416911,-0.632996023,0.134636387,-0.216698945,NaN,NaN,NaN,NaN,NaN
0.362659961,0.16741097,0.758150518,0.528051019,0.55963099,0.043902367,-0.054329798,-0.481348008,-0.090864547,-0.075414456,0.261642069,0.232035458,0.255452424,0.107570037,0.293309987
0.275850296,0.013351926,0.770180523,0.123501547,0.279214144,0.061404094,0.082204416,-0.609074771,0.204925805,-0.006036931,0.260896295,0.242367893,0.110347316,0.222018734,0.075242482
0.308046609,0.693593681,0.78232336,0.289058954,0.46912393,-0.181770489,-0.725771427,-0.610222161,0.129743621,0.108369373,0.297705263,0.259510189,0.298884243,0.265180826,0.357481331
0.203895137,0.413427651,0.27913487,0.420664132,0.437457532,0.083951876,-0.156483471,-0.430999398,-0.118218698,-0.009469413,NaN,NaN,NaN,NaN,NaN
0.547610521,-0.162625402,0.632492185,0.626534462,0.65379411,-0.361499459,0.020762404,-0.521022677,-0.250090986,-0.296973705,NaN,NaN,NaN,NaN,NaN
0.234997228,0.121439524,0.676748753,0.11813245,0.195267484,-0.232629165,-0.013811968,-0.626439929,0.134871006,0.079624049,0.172360405,0.065457471,0.541004896,0.146255329,0.205989957
0.522140086,0.227363348,0.570281148,0.431219727,0.420628697,-0.146197215,0.069565333,-0.655932784,0.198321193,0.203627393,NaN,NaN,NaN,NaN,NaN
0.321772099,0.51481384,0.699151397,-0.122273587,0.469624311,-0.219159126,-0.431414723,-0.532635033,0.452949286,-0.024629135,0.127635464,0.214239195,0.071051747,0.450226218,0.403291166
0.572634459,0.121818103,0.872258604,0.678911388,0.828845263,-0.607583702,-0.327219367,-0.551285923,-0.45490256,-0.48991701,NaN,NaN,NaN,NaN,NaN
0.499575913,0.324823827,0.173654139,0.589566231,0.506662488,-0.140617728,0.200375363,-0.304104209,0.140391678,0.097351961,NaN,NaN,NaN,NaN,NaN
0.141959056,0.048986133,0.659128904,0.623874784,0.570322871,-0.055004627,-0.160845101,-0.515965283,-0.381862789,-0.322012335,NaN,NaN,NaN,NaN,NaN
0.423010379,0.302361041,0.31137687,0.008576828,0.281593055,-0.347801715,-0.279474407,0.039935142,0.397922069,0.109069645,0.259869874,0.357323378,0.289736092,0.255281001,0.309684485
0.756264448,-0.061073154,0.727962554,0.544806719,0.772890627,-0.439370394,0.247533724,-0.71853596,-0.182471067,-0.501399159,NaN,NaN,NaN,NaN,NaN
0.514564157,0.520556867,0.623174906,0.525685072,0.562979639,-0.09747462,-0.517696738,-0.368551254,-0.209862217,-0.172829971,NaN,NaN,NaN,NaN,NaN
0.319308639,0.560478926,0.799176633,0.376205683,0.60877943,-0.262762189,-0.484801203,-0.658262014,0.050903443,-0.201932579,NaN,NaN,NaN,NaN,NaN
0.42791155,-0.220843673,0.423910797,0.251285106,0.556128383,-0.143309742,0.334939361,-0.465921253,0.102950566,-0.186054349,NaN,NaN,NaN,NaN,NaN
0.573751986,0.136135429,0.44692722,0.417313606,0.517234743,-0.085823029,0.020226762,-0.492803127,0.134512246,0.023067812,NaN,NaN,NaN,NaN,NaN
0.200218156,0.01963493,0.471239984,0.317663908,0.712916851,0.147401676,-0.084559202,-0.332737207,0.212142825,-0.213749275,NaN,NaN,NaN,NaN,NaN
0.213179886,0.41693911,0.161495611,0.486194462,0.655095577,0.317407459,-0.033246238,-0.503648698,0.200148597,-0.045059279,NaN,NaN,NaN,NaN,NaN
0.286922932,0.115354389,0.593860149,0.329031467,0.574736118,0.08159712,0.175452262,-0.676552474,0.093660511,-0.12653251,0.212347895,0.05743495,0.32755208,0.194417641,0.183385059
0.389762849,-0.008231655,0.333215773,0.67117089,0.597847044,0.175743952,0.171041369,-0.596215248,-0.111033611,-0.043447703,-0.064850643,0.075964324,0.354247749,-0.161125392,0.008563393
0.361043394,0.35392648,0.359419137,-0.263032138,0.169275224,-0.294647038,-0.274195999,-0.264632732,0.39906764,0.040117323,NaN,NaN,NaN,NaN,NaN
0.037458915,0.014113512,0.225721061,-0.062672861,0.30056113,0.420186996,0.229219496,-0.112694427,0.566401839,0.27087906,NaN,NaN,NaN,NaN,NaN
0.683295608,-0.329416782,0.616343021,0.495601058,0.276656687,-0.547335804,0.335885495,-0.462826341,-0.219416991,0.017003756,0.245216012,0.341430515,0.340471685,0.275750816,0.161426738
0.687403679,0.333583951,0.739417851,0.370123833,0.430274963,-0.592737496,-0.271750093,-0.618260562,2.79587111435831e-05,-0.070001423,0.206405118,0.238449931,0.303443491,0.122950181,0.177347198
0.434562713,0.210150391,0.403980762,0.054887652,0.282787114,-0.008398677,-0.075389214,0.049075805,0.29408896,0.35961622,0.315403074,0.146950394,0.259481192,0.276299268,0.345407665
0.572041631,0.353912055,0.314824611,0.557700217,0.611412942,-0.219940528,0.111872293,-0.490314394,0.013792315,-0.035184443,NaN,NaN,NaN,NaN,NaN
0.638560951,0.003398103,0.795046806,0.42062977,0.58479315,-0.573581934,0.034983508,-0.717385769,-0.151022106,-0.31073615,NaN,NaN,NaN,NaN,NaN
0.324153125,0.239151761,0.519307971,0.473130941,0.532500565,-0.370967001,-0.305807769,-0.191306576,-0.325326025,-0.156840235,0.04955693,0.113587394,0.135657623,0.076386474,0.09201967
-0.137576625,0.194218487,0.702649832,0.375089973,0.036620095,0.329930305,0.091215685,-0.646139503,0.16048108,0.314338356,NaN,NaN,NaN,NaN,NaN
0.41192168,0.289309055,0.778158903,0.217358395,0.162641004,-0.322775096,-0.196193308,-0.747775495,2.97889619105263e-05,-0.013137572,0.267577469,0.191097066,0.336351275,0.231901795,0.185869306
0.208412141,0.560161829,0.352388948,0.054332156,0.164098933,0.166385382,-0.198133707,-0.098196737,0.286272168,0.435420901,NaN,NaN,NaN,NaN,NaN
0.437546283,-0.095730133,0.600851238,0.341264784,0.465555131,-0.45358026,0.122059196,-0.474489808,-0.126551732,-0.19969824,NaN,NaN,NaN,NaN,NaN
0.232698515,0.304308236,0.603974164,0.363736778,0.738388181,-0.214122951,-0.323969126,-0.596081138,-0.249109864,-0.304303944,NaN,NaN,NaN,NaN,NaN
0.380305409,-0.094674855,0.662005842,0.267084062,0.697147548,-0.253987372,-0.042612929,-0.505201399,0.128622398,-0.390626609,0.227884501,0.108885154,0.395671457,0.419837296,0.472181559
0.417944044,0.003129273,0.645780802,0.417469144,0.638423085,-0.318215638,0.09257406,-0.702529311,-0.04967425,-0.361762971,0.110621013,0.212728679,0.115719527,0.207021579,0.029754629
0.559153974,0.093857452,0.668175101,0.356770843,0.365272939,-0.24239333,-0.057134993,-0.365272105,-0.090178013,0.08800333,NaN,NaN,NaN,NaN,NaN
0.235716045,0.364483714,0.518023551,0.411690384,0.671375394,0.055995796,-0.220037907,-0.586939335,0.019736288,-0.293473184,NaN,NaN,NaN,NaN,NaN
0.572081804,0.035099745,0.80180198,0.394992381,0.742572486,-0.564968884,-0.431782961,-0.338844478,0.052325185,-0.268362254,NaN,NaN,NaN,NaN,NaN
0.332200736,0.099022426,0.676429093,-0.00318633,0.187418416,-0.284516692,0.045608789,-0.796485186,0.207321569,0.098469481,NaN,NaN,NaN,NaN,NaN
-0.006635192,0.164915472,0.400247246,-0.047586743,0.135038584,0.519705236,0.089356519,-0.091405138,0.542117178,0.482686132,NaN,NaN,NaN,NaN,NaN
0.362374514,0.109121807,0.370385051,0.517290771,0.132745758,0.03128479,-0.007898284,-0.39760074,-0.044980135,0.276091427,NaN,NaN,NaN,NaN,NaN
0.685406983,-0.114442311,0.331612349,0.36318931,0.557590127,-0.405017674,0.237890393,-0.216395199,0.000264729,-0.231167942,NaN,NaN,NaN,NaN,NaN
0.166086793,-0.009790998,0.49026975,0.431594431,0.547052145,0.060998872,0.071849048,-0.417596459,0.048880789,-0.043644935,0.157050341,0.243464977,0.19815965,0.181517363,0.200544
0.355679452,0.14963989,0.460936904,0.329964042,0.460783035,-0.077043951,0.045746222,-0.568369508,0.1263244,0.01877824,0.069658518,0.004690071,0.179054573,0.12612617,0.146440715
0.669330359,-0.184668899,0.767817736,0.379519939,0.619853795,-0.565612495,0.074268058,-0.66267848,-0.14022994,-0.246630877,0.027154157,0.122088753,0.37011531,0.135261133,0.280040652
0.314413458,0.324979752,0.468291193,0.580124557,0.353195697,-0.242254809,-0.290235639,-0.269816995,-0.384799778,-0.04180488,NaN,NaN,NaN,NaN,NaN
0.605260909,-0.059677806,0.545621574,0.149628729,0.552118063,-0.47836718,0.291551054,-0.298363566,0.415251374,-0.057666115,0.452180803,0.141281292,0.128845468,0.302176505,0.365693778
0.08194638,-0.010280258,0.319526583,-0.081996769,-0.189177901,0.152192503,0.092027321,-0.369551063,0.330532938,0.408674926,NaN,NaN,NaN,NaN,NaN
0.219720528,-0.042896762,0.550124407,-0.216454849,0.537257969,-0.000899269,0.271192193,-0.315621644,0.522834361,-0.127067059,0.271011382,0.321392477,0.246815234,0.428358465,0.368996799
0.040429767,0.004390933,0.60147351,-0.1939217,0.300843865,0.227850705,-0.033180878,-0.263012409,0.582059801,0.19500348,0.160780787,0.055155978,0.198110521,0.166313961,0.18998535
0.27051267,0.216934487,0.761399984,0.454113901,0.33879301,0.099401712,-0.156255543,-0.564891517,0.006958486,0.221498162,NaN,NaN,NaN,NaN,NaN
0.513686419,-0.103097409,0.500251651,0.531332314,0.532146811,-0.099664517,0.273512095,-0.499824464,-0.101103492,-0.087318011,0.120687015,0.048086945,0.200421631,0.195493072,0.122040778
0.282691509,0.502941489,0.291423142,0.108526185,-0.05021039,0.108911924,-0.358659089,0.083805211,0.292618096,0.466250181,0.222148642,0.288059562,0.30857414,0.285130799,0.236110762
0.336501151,-0.028971106,0.343375564,0.308013082,0.351805031,-0.087017462,-0.0548275,-0.274126172,-0.015663378,-0.083256915,NaN,NaN,NaN,NaN,NaN
0.532126248,0.339592308,0.497523218,0.421626031,0.505667388,-0.07540293,0.022948425,-0.379935801,0.193819165,0.1503212,0.168869659,0.1737331,0.122617558,0.198775336,0.209304094
0.827254355,0.570271075,0.260619223,0.784969151,0.912363887,-0.419352889,-0.34476614,-0.392612696,-0.377348632,-0.512787282,0.153408051,0.41715166,-0.052937403,0.241860405,0.271100491
0.230821103,-0.076607354,0.334769964,0.279916495,0.49477011,0.155677214,0.306589454,-0.410092235,0.304880321,-0.07749106,0.126000583,0.171023369,-0.076014258,0.230842233,0.230035022
0.607722521,0.098004453,0.378950894,0.422986269,0.406630129,-0.132954881,-0.147862121,-0.049266342,0.160007283,0.295105338,NaN,NaN,NaN,NaN,NaN
0.254005969,0.407349586,0.046442695,0.100649826,0.344988346,-0.09351673,-0.306420565,0.128820658,0.194270268,-0.030657513,0.218145519,0.184350535,0.272999913,0.263193846,0.14361836
0.292497814,0.198577538,0.683710873,0.401629776,0.648014069,-0.107781246,0.15038915,-0.683327198,-0.067973338,-0.270088404,NaN,NaN,NaN,NaN,NaN
0.188996032,0.05887603,0.471465856,0.175922334,0.377718687,0.256663531,0.304715693,-0.630060136,0.423819453,0.236169606,0.127331465,0.191286504,0.226350427,0.173590362,0.143617868
0.208589911,0.070341304,0.505868614,0.760357022,0.478067994,0.111621208,-0.079720631,-0.449984163,-0.52341795,-0.16351755,0.17157048,0.127643317,0.258763045,0.22089152,0.132342085
0.333189815,-0.222831443,0.754571378,0.3193672,0.582246482,-0.230037734,0.290304124,-0.786318719,-0.035558071,-0.321718842,NaN,NaN,NaN,NaN,NaN
0.316812694,0.401234478,0.459585339,0.544784248,0.595250309,-0.167353541,-0.12277215,-0.474010289,-0.195031807,-0.001528801,NaN,NaN,NaN,NaN,NaN
0.150028765,-0.445802569,0.429690182,0.357138306,0.116182916,-0.100588419,0.535768807,-0.162547171,0.006746241,0.259997338,0.08915329,0.215088233,0.560487449,0.453055978,0.399647653
0.480771184,-0.107623622,0.562576592,0.332218766,0.215261981,-0.334443629,0.204319641,-0.540152013,-0.117973223,-0.013530563,NaN,NaN,NaN,NaN,NaN
0.6258986,0.239617348,0.826216459,0.499875188,0.232972607,-0.487613082,-0.199520335,-0.590978146,-0.013339573,0.13213791,0.255495369,0.146034122,0.377662331,0.334152877,0.389775276
0.516509473,0.017698314,0.542520821,0.424090028,0.464612126,-0.346572995,0.017266735,-0.622675955,-0.031711224,-0.135886133,0.065301344,0.131928816,0.160741776,0.075026058,0.136312917
0.546693206,0.451133251,0.385909051,-0.060555115,0.255713999,-0.214951411,-0.453970671,0.024586629,0.540591002,0.258038163,NaN,NaN,NaN,NaN,NaN
0.565520167,-0.009434859,0.568002641,0.408343405,0.674891293,-0.248192593,0.213955447,-0.636760473,0.10722328,-0.23714897,NaN,NaN,NaN,NaN,NaN
0.448022366,-0.049126562,0.416605204,0.182046354,0.163106531,-0.337015837,0.062671848,-0.278007686,0.116182052,0.136690691,0.043727946,0.201807231,0.190572202,0.13964738,0.176188827
0.645962536,0.149438962,0.447510034,0.525489688,0.668719709,-0.530163229,-0.154364407,-0.318160325,-0.216246516,-0.462502122,-0.084681153,-0.040656801,0.378402889,0.172494531,0.284901172
0.2907691,0.247957602,0.206719175,0.196894631,0.428207517,0.056379881,-0.007752614,-0.104687192,0.234855711,0.224780023,NaN,NaN,NaN,NaN,NaN
0.089736015,0.447128445,0.444358647,0.710281432,0.745086014,0.292923689,0.073775522,-0.655444205,0.036021493,-0.216498077,0.204460427,0.511369944,0.050231978,0.445371598,0.328721613
0.525009036,0.073511869,0.58775574,0.269845963,0.697517455,-0.302919358,0.033251178,-0.638966739,0.117880814,-0.350784421,NaN,NaN,NaN,NaN,NaN
0.412856966,0.145887509,0.231924176,0.510884106,0.45235154,-0.247584283,-0.083521418,-0.174883887,-0.203718394,-0.054676924,NaN,NaN,NaN,NaN,NaN
0.199645728,0.222274989,0.599129677,0.170388997,0.449623942,0.294690639,0.066092908,-0.488551319,0.406167686,0.163641796,0.208884627,0.29204303,0.086843655,0.284641623,0.272735596
0.544019282,0.047572527,0.666140497,0.404329151,0.358495504,-0.399865836,0.001048153,-0.584720671,-0.216054112,-0.237356991,0.423610598,0.118385933,0.405163199,0.291888058,0.270831227
0.660778284,-0.101537503,0.527222633,0.494372308,0.726250708,-0.463347286,0.200638205,-0.600489795,-0.250084072,-0.525852263,NaN,NaN,NaN,NaN,NaN
0.556142688,-0.32105723,0.352422297,0.260940582,0.053399317,-0.463058412,0.194545031,-0.019289698,0.096283883,0.385054767,0.040679865,0.130520299,0.353694439,0.055105522,0.25093767
0.447247595,0.158138454,0.42481783,0.502952874,0.480570138,-0.028201902,-0.107542053,-0.519952595,-0.026757257,-0.067742594,0.091015153,0.118025325,0.111708827,0.256064266,0.23997803
0.461125553,0.213426292,0.529915571,-0.11598137,0.121073842,-0.265899301,-0.292424619,-0.337831587,0.322035372,0.23128441,0.273680151,0.09886194,0.435962737,0.1952703,0.291433662
0.687400997,0.570179939,0.117087752,0.523745716,0.651799321,-0.04357551,-0.066052541,-0.227448568,-0.144239753,-0.098561808,0.154223934,0.111381695,0.09865351,0.202094585,0.118653998
0.297488987,0.353155106,0.279527754,0.493567169,0.533489227,0.001098668,0.0432861,-0.558550835,-0.075749695,-0.23454003,0.191318214,0.148936182,0.05366528,0.163330376,0.116409883
0.327495694,0.255799532,0.770919621,0.335298955,0.77414012,-0.15547128,-0.038774002,-0.811756909,0.00601589,-0.572327256,NaN,NaN,NaN,NaN,NaN
0.552907467,0.121822424,0.616419256,0.650476694,0.743652523,-0.198904634,0.187797323,-0.606005728,-0.10613469,-0.313415915,0.125549182,0.040910229,0.113879278,0.090918072,0.13368395
0.444401741,-0.308130562,0.46168676,-0.215680078,-0.009954809,-0.313572228,0.345904231,-0.167879879,0.544671834,0.329401851,-0.005496261,0.227748767,0.182631567,0.389175147,0.34738946
0.341804534,0.158292025,0.30442369,0.478188843,0.550550103,0.084735706,0.065398186,-0.553918898,-0.095676765,-0.115568876,NaN,NaN,NaN,NaN,NaN
0.305327624,0.125965968,0.625826299,0.284435153,0.660223007,0.043684185,0.290403813,-0.553824127,0.140059739,-0.27167055,NaN,NaN,NaN,NaN,NaN
0.012112175,-0.20490782,0.394587457,0.169763342,0.349185884,0.145905182,0.421877682,-0.392279059,0.316201538,0.002514248,NaN,NaN,NaN,NaN,NaN
0.737142742,0.224502772,0.830532074,0.332448661,0.660235047,-0.754042149,-0.475380152,-0.65954262,-0.028231857,-0.290983588,NaN,NaN,NaN,NaN,NaN
0.350552142,0.590014398,0.672050238,-0.133010298,0.065183125,-0.411883384,-0.488454163,-0.376274943,0.113621041,0.144019261,NaN,NaN,NaN,NaN,NaN
0.157178342,0.349771976,0.370160967,0.373243392,0.590932608,-0.079823196,-0.156076357,-0.447336763,-0.055140238,-0.306857377,NaN,NaN,NaN,NaN,NaN
